model,weighted_mae,weighted_mase,worst_horizon_mase,stability_score,error_std,worst_fold_error,mae_h1,rmse_h1,mape_h1,smape_h1,mase_h1,r2_h1,mae_h2,rmse_h2,mape_h2,smape_h2,mase_h2,r2_h2,mae_h4,rmse_h4,mape_h4,smape_h4,mase_h4,r2_h4,configuration,panel,fs_option,n_features,n_folds,total_runtime_seconds
ridge,6057.423378806219,0.8365189532774181,1.0019939718224626,0.0005902149769106057,1693.297906898863,8757.281916411506,7071.777029906294,8407.700899900961,6.728233182333463,6.765564119371338,1.0019939718224626,-0.14052450682879147,4088.0065384644386,5490.177299836947,4.017210920405932,4.011484192185736,0.5514634642405154,0.4939411023592887,6475.664511568704,7265.368411282597,6.429303421824632,6.269753985673641,0.8504146404701605,0.2968378117965612,A3,panel2_common_period,all_features,17,7,0.005831003189086914
random_forest,5059.489449772412,0.6951848534283934,0.7743278724309661,0.0007401525625603624,1350.0728065856638,7128.326922660672,4746.188284338629,5257.102044255702,4.659878447130109,4.5804310680360585,0.6724833135900947,0.5540943977406119,5740.103580157513,6879.275879055586,5.499658905003776,5.578575967710811,0.7743278724309661,0.2054636369133841,4821.821167779215,6149.7956328788605,4.845185331784173,4.675886798832013,0.6332241745202809,0.4961960203120338,A3,panel2_common_period,all_features,17,7,0.9593570232391357
catboost,4871.4737876686595,0.6710260720848831,0.7112565327212924,0.0010022761116670138,996.7290572522695,6673.643205450145,5019.838194555964,5959.8749637085875,4.90932787871093,4.794915255359335,0.7112565327212924,0.42690791352573343,4913.7695706199975,5754.499490747754,4.744516629882832,4.774016056999556,0.6628571565131576,0.44404013923894015,4437.119096023389,5106.133277961725,4.381078861543927,4.279435524894018,0.5827032938514483,0.6526842172160628,A3,panel2_common_period,all_features,17,7,7.339575290679932
lightgbm,3440.133179309815,0.4735881637664676,0.49350156803942685,0.0008989654052717837,1111.3898585370707,5681.27445439096,3482.9880730084046,5238.086015168251,3.5365364509834456,3.399975063755609,0.49350156803942685,0.5573144296289744,3511.435379212111,3990.0129988724866,3.38718255893566,3.40165766981715,0.47368523030894943,0.7327135476817176,3226.042645209898,3621.3236349239723,3.0972613221749037,3.1122794655826227,0.423659053270347,0.8253072407399,A3,panel2_common_period,all_features,17,7,0.08653950691223145
lstm,7469.7052485795175,1.0266021214971484,1.066685007175954,0.0011417175939396874,874.8733379498277,8784.380729166625,7291.5356534090615,8000.665432989125,7.099077256010432,7.003867392888481,1.033131381143284,-0.03276695620658976,7331.4570312499745,8224.32048149414,7.32854641535715,7.129686657232695,0.9889980983010519,-0.1356078246782746,8122.501562499976,8704.819212957374,7.865676091117829,7.829961641872011,1.066685007175954,-0.009391720211114452,A3,panel2_common_period,all_features,17,7,1.4306187629699707
ridge,5080.795835307756,0.7002759110579904,0.7899954335991523,0.0008767023319127107,1139.6380063097238,7172.813291325245,5575.5540633603905,6626.362965800719,5.316466364847506,5.30272207798437,0.7899954335991523,0.2915641066979946,3869.740873225699,5084.017218349374,3.8148142821378586,3.800653033248755,0.5220198861188111,0.566047343781513,5660.482708299254,6288.2729356115315,5.57337929267542,5.474815677418727,0.743361142113855,0.47325188111840966,A4,panel2_common_period,all_features,31,7,0.005666971206665039
random_forest,5194.518166837927,0.7133608912032987,0.747761795663726,0.0009169904616706949,1089.5238841613111,7218.873054489166,4872.493064455126,5773.479041482252,4.688967127149579,4.683486238527782,0.6903793286587101,0.4621944226199589,5543.168873566579,7150.586750636254,5.293991052556856,5.407023857674012,0.747761795663726,0.1415565618676653,5476.604862701952,5774.579178645161,5.3770339791421815,5.286698827004996,0.7192134408741289,0.5557975930531774,A4,panel2_common_period,all_features,31,7,0.7931771278381348
catboost,4363.83027249682,0.600657618126648,0.6316797173232211,0.002067873295482228,482.58862324144474,5041.501955434604,4458.208572950931,5501.257130235199,4.336309955768951,4.25741500535,0.6316797173232211,0.511714302393004,4175.088517221977,5459.377888623773,4.1341925424561135,4.07050832631858,0.5632106396001199,0.4996030678322759,4410.997154273806,4915.289881617015,4.229901879363342,4.226654438322594,0.5792728379250073,0.6781611278676123,A4,panel2_common_period,all_features,31,7,7.457256555557251
lightgbm,5542.967461204194,0.7666706986376491,0.8871811806030867,0.00041507254365282474,2408.217413417787,9280.827468672465,6261.462314930673,7866.237780096481,5.971370784602851,5.958195190652275,0.8871811806030867,0.0016467069199092021,5871.412684681753,8306.638974963835,5.565513663799985,5.8038578911473255,0.7920411938226822,-0.15845454156414518,3254.062491671655,3948.26920302808,3.185888850213201,3.1476527433870665,0.4273387509465059,0.7923395748059627,A4,panel2_common_period,all_features,31,7,0.07291173934936523
lstm,5207.212134232964,0.7176465887566781,0.7914591667744982,0.0006751258119731574,1480.2054024084025,7253.613281250022,5585.884659090918,6377.55971411678,5.36690583933731,5.3222990684906435,0.7914591667744982,0.3437653137266581,4537.266406250019,5554.691662457785,4.594449576117153,4.449157636064454,0.6120676733341569,0.4819779590792501,5265.449414062496,6245.326926101765,5.2630250085442585,5.117602447987106,0.6914835168459091,0.48042220656491563,A4,panel2_common_period,all_features,31,7,1.2728016376495361
