configuration,panel,fs_option,model,pareto_status,weighted_mase,worst_horizon_mase,error_std,n_features,total_runtime_seconds,mase_h1,mase_h2,mase_h4,vikor_S,vikor_R,vikor_Q,vikor_rank,final_decision
A3,panel2_common_period,fs_wrapper,random_forest,non_dominated,0.7191965190311599,0.7469285529581601,1126.4690200673797,15,1.0655291080474854,0.7469285529581601,0.729891794931306,0.63382352036344,0.29002193248238534,0.125,0.4918077590765014,14.0,
A3,panel2_common_period,fs_wrapper,catboost,non_dominated,0.6459022481959835,0.7353335606675278,1333.4785940236677,15,11.06879997253418,0.7353335606675278,0.4891209687449411,0.6574958861936865,0.2984662822684018,0.125,0.5055561443896053,15.0,
A3,panel2_common_period,fs_xgboost_shap,catboost,non_dominated,0.6561198610772855,0.7760884301293173,2123.324841436164,6,11.15644121170044,0.7760884301293173,0.4993613060117443,0.5913362710455176,0.2833606591752824,0.14276294877835077,0.539676104768614,16.0,
A2,panel2_common_period,fs_linear,ridge,non_dominated,0.9065030631222744,0.9429557649960064,916.8884839366584,11,0.0055363178253173,0.9429557649960064,0.8775699307318763,0.858771007023542,0.3404801467489163,0.13135043900810967,0.5949503604769518,17.0,
A4,panel2_common_period,fs_linear,ridge,non_dominated,0.891974922041408,0.9500964524834178,847.9646600894532,13,0.0078215599060058,0.9500964524834178,0.7950693253267406,0.8920294910083847,0.3559044464008606,0.12658051774021076,0.6042964132489095,18.0,
A1,panel2_common_period,fs_consensus,ridge,non_dominated,0.901615364421449,0.9800067442487074,1052.702484445153,10,0.0053155422210693,0.9800067442487074,0.7360274946743486,0.9540187194739532,0.3520310226887765,0.1297456956445658,0.6084522114444889,19.0,
A4,panel2_common_period,fs_linear,lightgbm,non_dominated,0.9029435001515104,0.9596194386754948,762.3216569446473,13,0.1625852584838867,0.9596194386754948,0.878672279570255,0.7976604847134314,0.35396690409366227,0.13018175300594564,0.6130453965115087,20.0,
A1,panel2_common_period,fs_xgboost_shap,catboost,non_dominated,0.6867493142637012,0.8332782531326032,1420.8097877616017,5,95.9117350578308,0.8332782531326032,0.5189713956438042,0.5720938450212918,0.35360079301348757,0.1432992318893129,0.655807857335926,21.0,
A3,panel2_common_period,fs_consensus,ridge,non_dominated,0.8112297997001512,0.9707679635243628,1660.677073583233,11,0.0056660175323486,0.9707679635243628,0.5120592075501718,0.8611402783645913,0.3942885962144787,0.123905566080452,0.6579484925206245,22.0,
A3,panel2_common_period,fs_linear,ridge,non_dominated,0.827740658154751,0.977847642082165,1622.0582985079425,11,0.0050866603851318,0.977847642082165,0.5402123205419884,0.88376570475536,0.39798834652601,0.12614620878472263,0.671378340494281,23.0,
A4,panel2_common_period,fs_consensus,ridge,non_dominated,0.784903743347736,0.9171656721180308,1570.2701293987602,15,0.0076129436492919,0.9171656721180308,0.5217893546516623,0.8489205044661101,0.409410952395813,0.125,0.6861869936555502,24.0,
